GRIN_Accession,observation_value
PI506641,III
PI506659,III
PI506671,III
PI506672,III
PI506685,III
PI506693,III
PI506699,III
PI506703,III
PI506720,III
PI506721,III
PI506722,III
PI506723,III
PI506724,III
PI506758,III
PI506766,III
PI506769,III
PI506771,III
PI506782,III
PI506785,III
PI506787,III
PI506790,III
PI506799,III
PI506803,III
PI506820,III
PI506821,III
PI506836,III
PI506837,III
PI506838,III
PI506839,III
PI506843,III
PI506855,III
PI506858,III
PI506859,III
PI506860,III
PI506870,III
PI506872,III
PI506874,III
PI506882,III
PI506883,III
PI506887,III
PI506894,III
PI506929,III
PI506982,III
PI506987,III
PI507015,III
PI507016,III
PI507019,III
PI507054,III
PI507080,III
PI507090,III
PI507091,III
PI507094,III
PI507125,III
PI507133,III
PI507147,III
PI507168,III
PI507169,III
PI507171,III
PI507181,III
PI507199,III
PI507221,III
PI507237,III
PI507238,III
PI507239,III
PI507240,III
PI507248,III
PI507267,III
PI507273,III
PI507274,III
PI507279,III
PI507280,III
PI507295,III
PI507296,III
PI507323,III
PI507328,III
PI507344,III
PI507347,III
PI507348,III
PI507365,III
PI507366,III
PI507429,III
PI507439,III
PI507471,III
PI507473,III
PI507487,III
PI507491,III
PI507523,III
PI507529,III
PI507530,III
PI507544,III
PI507548,III
PI507554,III
PI507555,III
PI507570,III
PI507676,III
PI507708,III
PI509044,III
PI509044,III
PI510683,III
PI518287,III
PI518667,III
PI518670,III
PI518671,III
PI518671,III
PI518671,III
PI518672,III
PI518672,III
PI518674,III
PI518674,III
PI518675,III
PI518712,III
PI518715,III
PI518716,III
PI518757,III
PI522237,III
PI532442,III
PI532448,III
PI532457,III
PI534645,III
PI534647,III
PI534648,III
PI536635,III
PI538375,III
PI538377,III
PI538381,III
PI538382,III
PI538389,III
PI538390,III
PI539867,III
PI540551,III
PI540551,III
PI542043,III
PI542044,III
PI542046,III
PI542061,III
PI542062,III
PI542071,III
PI542709,III
PI542711,III
PI546373,III
PI546374,III
PI548298,III
PI548304,III
PI548305,III
PI548306,III
PI548313,III
PI548315,III
PI548316,III
PI548317,III
PI548318,III
PI548326,III
PI548333,III
PI548335,III
PI548340,III
PI548347,III
PI548348,III
PI548349,III
PI548352,III
PI548353,III
PI548361,III
PI548362,III
PI548365,III
PI548366,III
PI548367,III
PI548373,III
PI548376,III
PI548377,III
PI548381,III
PI548383,III
PI548387,III
PI548388,III
PI548397,III
PI548403,III
PI548412,III
PI548421,III
PI548425,III
PI548426,III
PI548432,III
PI548434,III
PI548502,III
PI548503,III
PI548522,III
PI548523,III
PI548523,III
PI548525,III
PI548525,III
PI548527,III
PI548542,III
PI548542,III
PI548542,III
PI548543,III
PI548552,III
PI548556,III
PI548556,III
PI548558,III
PI548562,III
PI548564,III
PI548574,III
PI548574,III
PI548585,III
PI548587,III
PI548591,III
PI548597,III
PI548612,III
PI548614,III
PI548624,III
PI548628,III
PI548631,III
PI548632,III
PI548634,III
PI548634,III
PI548635,III
PI548635,III
PI548652,III
PI548670,III
PI548672,III
PI548677,III
PI548684,III
PI548684,III
PI548686,III
PI548687,III
PI548688,III
PI548691,III
PI548691,III
PI549029,III
PI549031,III
PI549098,III
PI550730,III
PI550739,III
PI552538,III
PI556469,III
PI556471,III
PI556473,III
PI556476,III
PI556485,III
PI556486,III
PI556487,III
PI556496,III
PI556505,III
PI556510,III
PI556511,III
PI556511,III
PI556521,III
PI556524,III
PI556526,III
PI556535,III
PI556538,III
PI556539,III
PI556542,III
PI556556,III
PI556568,III
PI556570,III
PI556572,III
PI556572,III
PI556573,III
PI556577,III
PI556578,III
PI556579,III
PI556586,III
PI556592,III
PI556594,III
PI556607,III
PI556609,III
PI556610,III
PI556614,III
PI556617,III
PI556621,III
PI556630,III
PI556632,III
PI556642,III
PI556660,III
PI556668,III
PI556671,III
PI556687,III
PI556687,III
PI556691,III
PI556707,III
PI556709,III
PI556714,III
PI556725,III
PI556730,III
PI556741,III
PI556745,III
PI556748,III
PI556764,III
PI556766,III
PI556778,III
PI556778,III
PI556780,III
PI556780,III
PI556781,III
PI556781,III
PI556792,III
PI556799,III
PI556809,III
PI556814,III
PI556814,III
PI556815,III
PI556816,III
PI556816,III
PI556829,III
PI556830,III
PI556831,III
PI556832,III
PI556839,III
PI556840,III
PI556854,III
PI556855,III
PI556857,III
PI556857,III
PI556859,III
PI556859,III
PI556865,III
PI556866,III
PI556870,III
PI556875,III
PI556882,III
PI556899,III
PI556900,III
PI556909,III
PI556910,III
PI556911,III
PI556928,III
PI556928,III
PI556931,III
PI556931,III
PI556933,III
PI556948,III
PI556996,III
PI556997,III
PI559364,III
PI559365,III
PI559366,III
PI559379,III
PI559399,III
PI559400,III
PI561209,III
PI561210,III
PI561310,III
PI561313,III
PI561321,III
PI561323,III
PI561328,III
PI561335,III
PI561339,III
PI561370,III
PI561394,III
PI561583,III
PI561585,III
PI561711,III
PI561860,III
PI564278,III
PI564280,III
PI564718,III
PI565511,III
PI566937,III
PI567243,III
PI567244,III
PI567249,III
PI567251,III
PI567252,III
PI567259,III
PI567263,III
PI567280,III
PI567284,III
PI567285,III
PI567286,III
PI567357,III
PI567359,III
PI567360,III
PI567361,III
PI567364,III
PI567365,III
PI567430,III
PI567444,III
PI567452,III
PI567454,III
PI567457,III
PI567461,III
PI567465,III
PI567475,III
PI567484,III
PI567485,III
PI567487,III
PI567494,III
PI567499,III
PI567502,III
PI567504,III
PI567505,III
PI567506,III
PI567511,III
PI567513,III
PI567515,III
PI567519,III
PI567524,III
PI567526,III
PI567545,III
PI567547,III
PI567558,III
PI567560,III
PI567576,III
PI567584,III
PI567589,III
PI567592,III
PI567599,III
PI567601,III
PI567609,III
PI567619,III
PI567624,III
PI567644,III
PI567649,III
PI567668,III
PI567686,III
PI567690,III
PI567695,III
PI567697,III
PI567699,III
PI567700,III
PI567705,III
PI567712,III
PI567729,III
PI567731,III
PI567732,III
PI567761,III
PI567768,III
PI567776,III
PI567778,III
PI567902,III
PI568244,III
PI568245,III
PI568245,III
PI572280,III
PI572284,III
PI572285,III
PI574481,III
PI574482,III
PI574486,III
PI574532,III
PI574534,III
PI574541,III
PI576160,III
PI576160,III
PI576161,III
PI576161,III
PI576164,III
PI576165,III
PI578038,III
PI578057,III
PI578296,III
PI578366,III
PI578367,III
PI578368,III
PI578370,III
PI578439,III
PI578479,III
PI578486,III
PI583743,III
PI583744,III
PI583835,III
PI583837,III
PI584327,III
PI584328,III
PI584441,III
PI584464,III
PI584469,III
PI584470,III
FC3654N,III
FC4002B,III
FC4002N,III
FC4007B,III
FC19979-2,III
FC31572-3,III
PI54608-2,III
PI54608-5,III
PI54608-3,III
PI54610-1,III
PI54615-1,III
PI54620-2,III
PI55089-1,III
PI60296-2,III
PI68479-1,III
PI68521-1,III
PI68530-2,III
PI68533-2,III
PI68533-1,III
PI68604-1,III
PI68609A,III
PI68692-2,III
PI68732-1,III
PI68748-1,III
PI68761-3,III
PI70466-4,III
PI70469-1,III
PI71850-1,III
PI79691-4,III
PI79848-1,III
PI79870-2,III
PI79874-1,III
PI80466-1,III
PI80471-1,III
PI80844-3,III
PI80844-2,III
PI80845-2,III
PI80845-1,III
PI80847-1,III
PI81030-1,III
PI81031-2,III
PI81031-1,III
PI81037-3,III
PI81037-2,III
PI81041-1,III
PI81044-2,III
PI81044-1,III
PI82246-1,III
PI83945-1,III
PI84908-2,III
PI84957-1,III
PI84976-1,III
PI84987A,III
PI85009-2,III
PI85009-1,III
PI86026-1,III
PI86134-3,III
PI86449-2,III
PI86449-0,III
PI86482-1,III
PI86490-2,III
PI86903-4,III
PI87465-2,III
PI87465-1,III
PI87600-1,III
PI87631-1,III
PI88303-1,III
PI88306-1,III
PI88447-3,III
PI88490-1,III
PI88803-1,III
PI88998-2,III
PI88998-1,III
PI89002-2,III
PI89003-2,III
PI89005-4,III
PI89009-2,III
PI89012-1,III
PI89061N,III
PI89061-2,III
PI90499-1,III
PI90566-1,III
PI90567-1,III
PI90576-1,III
PI91100-3,III
PI91100-2,III
PI91100-1,III
PI91108N,III
PI91120-3,III
PI91121-1,III
PI91725-4,III
PI91730-1,III
PI92601-5,III
PI92601-2,III
PI92601-1,III
PI92718-2,III
PI93565A,III
PI96194-3,III
PI96786-1,III
PI248509B,III
PI253651C,III
PI253653A,III
PI253660B,III
PI253660A,III
PI253661B,III
PI253661A,III
PI253665D,III
PI273483F,III
PI273483E,III
PI273483B,III
PI273483A,III
PI291306B,III
PI339868E,III
PI340021A,III
PI340031A,III
PI379559D,III
PI379559C,III
PI393541A,III
PI404160B,III
PI404160A,III
PI404169B,III
PI404188B,III
PI404196B,III
PI407655C,III
PI407659B,III
PI407861A,III
PI407861B,III
PI407875A,III
PI407903B,III
PI407903A,III
PI407907A,III
PI407926B,III
PI407926A,III
PI407974B,III
PI407974A,III
PI408019A,III
PI408048A,III
PI408050A,III
PI408052B,III
PI408052A,III
PI408135A,III
PI408138C,III
PI408255A,III
PI408262A,III
PI408270A,III
PI408312B,III
PI408312A,III
PI408315B,III
PI408315A,III
PI416868B,III
PI416868A,III
PI417309A,III
PI417324A,III
PI417355B,III
PI423730B,III
PI423747A,III
PI423748A,III
PI423769A,III
PI423798A,III
PI423814B,III
PI423814A,III
PI423826B,III
PI423826A,III
PI423882A,III
PI423948B,III
PI423987B,III
PI424155A,III
PI424159A,III
PI424247A,III
PI424249A,III
PI424368A,III
PI424405A,III
PI424444A,III
PI424488A,III
PI424569A,III
PI437110A,III
PI437129B,III
PI437452B,III
PI437462D,III
PI437463B,III
PI437500B,III
PI437500C,III
PI437550C,III
PI437586A,III
PI437594B,III
PI437605C,III
PI437605A,III
PI437635E,III
PI437641B,III
PI437661B,III
PI437685D,III
PI437839B,III
PI437853B,III
PI437863B,III
PI437877C,III
PI437888B,III
PI438069C,III
PI438112B,III
PI438124B,III
PI438252C,III
PI438259B,III
PI438357B,III
PI438435A,III
PI438435B,III
PI438490B,III
PI438490A,III
PI438496B,III
PI438503C,III
PI438503B,III
PI458061A,III
PI458062A,III
PI458123A,III
PI458123B,III
PI458175A,III
PI458189A,III
PI458189B,III
PI458244A,III
PI458246A,III
PI458246B,III
PI458307A,III
PI458519B,III
PI464914B,III
PI464920A,III
PI464920B,III
PI468408A,III
PI468408B,III
PI470227B,III
PI475783B,III
PI475812B,III
PI475822C,III
PI475822B,III
PI495017A,III
PI506581A,III
PI506595A,III
PI506595B,III
PI506711B,III
PI506762B,III
PI506762A,III
PI506800A,III
PI506800B,III
PI506801A,III
PI506801B,III
PI506864A,III
PI507062A,III
PI507132B,III
PI507167A,III
PI507174B,III
PI507174A,III
PI507184B,III
PI507184A,III
PI507189B,III
PI507189A,III
PI507197A,III
PI507197B,III
PI507226B,III
PI507226A,III
PI507268A,III
PI507293B,III
PI507692A,III
PI507692B,III
PI507696C,III
PI508296C,III
PI518718A,III
PI518718B,III
PI532462A,III
PI532463A,III
PI532463B,III
PI536547A,III
PI536547C,III
PI536547B,III
PI538386A,III
PI538401A,III
PI549021A,III
PI549030A,III
PI549041A,III
PI561292A,III
PI561300B,III
PI561300A,III
PI561311B,III
PI561330A,III
PI561330B,III
PI483460A,III
PI483460B,III
PI483464A,III
PI483464B,III
PI587185,III
PI586980,III
PI587991,III
PI587977,III
PI587981,III
PI587637,III
PI590520,III
PI590521,III
PI591561,III
PI591561,III
PI506838A,III
PI567351B,III
PI567362A,III
PI567362B,III
PI567363A,III
PI567363B,III
PI567366A,III
PI567369A,III
PI567372A,III
PI567372B,III
PI567404A,III
PI567418C,III
PI567424A,III
PI567425B,III
PI567429B,III
PI567429C,III
PI567435A,III
PI567435B,III
PI567469A,III
PI567469B,III
PI567480A,III
PI567482A,III
PI567486B,III
PI567491A,III
PI567507C,III
PI567510A,III
PI567510B,III
PI567512C,III
PI567516A,III
PI567520A,III
PI567528A,III
PI567528B,III
PI567541A,III
PI567541B,III
PI567541C,III
PI567543B,III
PI567543C,III
PI567549A,III
PI567549B,III
PI567563A,III
PI567563B,III
PI567574A,III
PI567574B,III
PI567583A,III
PI567583B,III
PI567585B,III
PI567586A,III
PI567586B,III
PI567590A,III
PI567593A,III
PI567594A,III
PI567594B,III
PI567595A,III
PI567595B,III
PI567597A,III
PI567597B,III
PI567597C,III
PI567598B,III
PI567602A,III
PI567602B,III
PI567603A,III
PI567607A,III
PI567617A,III
PI567618A,III
PI567645A,III
PI567648A,III
PI567671A,III
PI567673A,III
PI567679A,III
PI567688A,III
PI567696A,III
PI567706A,III
PI567706B,III
PI567713A,III
PI567717A,III
PI567720A,III
PI567753B,III
PI567765A,III
PI567770A,III
PI567770B,III
PI567771B,III
PI567774A,III
PI567774B,III
PI567775A,III
PI567261E,III
PI567261C,III
PI567264D,III
PI567266C,III
PI567266D,III
PI567267B,III
PI567250B,III
PI567281A,III
PI567288B,III
PI567262C,III
PI574480B,III
PI578473A,III
PI506838B,III
PI592543,III
PI592544,III
PI592545,III
PI592547,III
PI593257,III
PI593258,III
PI593259,III
PI593463,III
PI592935,III
PI592942,III
PI592945,III
PI592950,III
PI592952,III
PI592971,III
PI592974,III
PI592978,III
PI592981,III
PI594153,III
PI594156,III
PI594166,III
PI594167,III
PI594282,III
PI594383,III
PI594385,III
PI594394,III
PI594445,III
PI594508,III
PI594689,III
PI594778,III
PI594817,III
PI594818,III
PI594861,III
PI594871,III
PI594878,III
PI594402,III
PI594404,III
PI594405,III
PI594407,III
PI594408,III
PI594616,III
PI594714,III
PI594451,III
PI594460,III
PI594467,III
PI588008A,III
PI587980B,III
PI587982A,III
PI588050A,III
PI578494B,III
PI578497B,III
PI578497A,III
PI578498A,III
PI595684,III
PI595685,III
PI595696,III
PI595753,III
PI595754,III
PI599509,III
PI595926,III
PI596407,III
PI596798,III
PI597385,III
PI597482,III
PI597387,III
PI598064,III
PI598124,III
PI602398,III
PI602491,III
PI602492,III
PI602499,III
PI603167,III
PI603384,III
PI603392,III
PI603393,III
PI603394,III
PI603395,III
PI603396,III
PI603402,III
PI603406,III
PI603415,III
PI603434,III
PI603442,III
PI603452,III
PI603456,III
PI603473,III
PI603475,III
PI603485,III
PI603486,III
PI603488,III
PI603497,III
PI603549,III
PI603550,III
PI603552,III
PI603553,III
PI603556,III
PI603558,III
PI603560,III
PI603582,III
PI603589,III
PI603596,III
PI603597,III
PI603612,III
PI603655,III
PI603670,III
PI603674,III
PI603675,III
PI603682,III
PI603716,III
PI603717,III
PI603723,III
PI603729,III
PI603752,III
PI603780,III
PI603912,III
PI605752,III
PI605759,III
PI605815,III
PI606363,III
PI606368,III
PI606373,III
PI606388,III
PI606392,III
PI606393,III
PI606394,III
PI606413,III
PI606421,III
PI606422,III
PI606425,III
PI606429,III
PI606437,III
PI606439,III
PI594227A,III
PI594227B,III
PI594280A,III
PI594401A,III
PI594401B,III
PI594401C,III
PI594401D,III
PI594409B,III
PI594444A,III
PI594444B,III
PI594454B,III
PI594456A,III
PI594457A,III
PI594469A,III
PI594469B,III
PI594471A,III
PI594618A,III
PI594618B,III
PI594685A,III
PI594799B,III
PI594899A,III
PI594899B,III
PI594900A,III
PI610670,III
PI610671,III
PI597478A,III
PI597478B,III
PI612594,III
PI612611,III
PI612616,III
PI612750,III
PI603673A,III
PI603694A,III
PI602502A,III
PI603398B,III
PI603418C,III
PI603418A,III
PI603418B,III
PI603421B,III
PI603423A,III
PI603427C,III
PI603428C,III
PI603428D,III
PI603438E,III
PI603451A,III
PI603455A,III
PI603465A,III
PI603477A,III
PI603477B,III
PI603502A,III
PI603567A,III
PI603576A,III
PI603585A,III
PI603585B,III
PI603705A,III
PI603753B,III
PI603755B,III
PI603755C,III
PI603758D,III
PI603759B,III
PI603764A,III
PI603764C,III
PI603911B,III
PI603913A,III
PI603915C,III
PI603915A,III
PI603915B,III
PI603614A,III
PI603719C,III
PI603755D,III
PI603423B,III
PI603562B,III
PI612932,III
PI594882A,III
PI614153,III
PI614154,III
PI614807,III
PI614832,III
PI612758B,III
PI612759D,III
PI615481,III
PI605743A,III
PI605745A,III
PI605801A,III
PI605846A,III
PI605896A,III
PI606416A,III
PI606416B,III
PI605800B,III
PI603422C,III
PI603422D,III
PI632401,III
PI632402,III
PI632647,III
PI632659,III
PI632662,III
PI632664,III
PI632665,III
PI632667,III
PI633608,III
PI634757,III
PI634758,III
PI634759,III
PI632944A,III
PI632661B,III
PI632639A,III
PI639568,III
PI642768,III
PI653856,III
PI653873,III
PI653881,III
PI653885,III
PI653889,III
PI653900,III
PI653906,III
PI653914,III
PI653925,III
PI653931,III
PI653935,III
PI653936,III
PI653939,III
PI653940,III
PI653945,III
PI653948,III
PI653949,III
PI653951,III
PI653958,III
PI653974,III
PI653999,III
PI654000,III
PI654012,III
PI654014,III
PI639566A,III
PI639571A,III
PI639579B,III
PI657626,III
PI653877B,III
PI653933A,III
PI653933B,III
PI653941B,III
PI653968A,III
PI653968B,III
PI653964A,III
PI653992A,III
PI653992B,III
PI654011A,III
PI653972A,III
PI654013B,III
PI654045B,III
PI654045A,III
FC3548,IV
FC31557,IV
FC31630,IV
FC31685,IV
FC31697,IV
FC31702,IV
FC31715,IV
FC31946,IV
FC33243,IV
PI54600,IV
PI54614,IV
PI54617,IV
PI55887,IV
PI56563,IV
PI58955,IV
PI59849,IV
PI60970,IV
PI61944,IV
PI61947,IV
PI62199,IV
PI62248,IV
PI63468,IV
PI63945,IV
PI64698,IV
PI64747,IV
PI68011,IV
PI68449,IV
PI68644,IV
PI68692,IV
PI68768,IV
PI70013,IV
PI70208,IV
PI70229,IV
PI70243,IV
PI70467,IV
PI70490,IV
PI71444,IV
PI71463,IV
PI71506,IV
PI72227,IV
PI79696,IV
PI79743,IV
PI80473,IV
PI80479,IV
PI80488,IV
PI80837,IV
PI81023,IV
PI81030,IV
PI81764,IV
PI81777,IV
PI82210,IV
PI82218,IV
PI82246,IV
PI82259,IV
PI82264,IV
PI82291,IV
PI82295,IV
PI82296,IV
PI82307,IV
PI82315,IV
PI82325,IV
PI82326,IV
PI82509,IV
PI82527,IV
PI82534,IV
PI82544,IV
PI82554,IV
PI82555,IV
PI82558,IV
PI82581,IV
PI83853,IV
PI83858,IV
PI83868,IV
PI83881,IV
PI83889,IV
PI83891,IV
PI83892,IV
PI83893,IV
PI83915,IV
PI83923,IV
PI83925,IV
PI83944,IV
PI83946,IV
PI84594,IV
PI84628,IV
PI84632,IV
PI84633,IV
PI84639,IV
PI84660,IV
PI84664,IV
PI84671,IV
PI84679,IV
PI84713,IV
PI84724,IV
PI84742,IV
PI84751,IV
PI84807,IV
PI84912,IV
PI84939,IV
PI84944,IV
PI84959,IV
PI84960,IV
PI84985,IV
PI85355,IV
PI85407,IV
PI85420,IV
PI85424,IV
PI85441,IV
PI85469,IV
PI85505,IV
PI85506,IV
PI85519,IV
PI85550,IV
PI85590,IV
PI85619,IV
PI85624,IV
PI85626,IV
PI85658,IV
PI85663,IV
PI85903,IV
PI86007,IV
PI86060,IV
PI86062,IV
PI86103,IV
PI86128,IV
PI86136,IV
PI86137,IV
PI86138,IV
PI86150,IV
PI86491,IV
PI86504,IV
PI86740,IV
PI86876,IV
PI86908,IV
PI86978,IV
PI87005,IV
PI87011,IV
PI87013,IV
PI87029,IV
PI87047,IV
PI87059,IV
PI87074,IV
PI87457,IV
PI87525,IV
PI87530,IV
PI87561,IV
PI87571,IV
PI87575,IV
PI87588,IV
PI87606,IV
PI87622,IV
PI87623,IV
PI87629,IV
PI87632,IV
PI88300,IV
PI88444,IV
PI88452,IV
PI88458,IV
PI88459,IV
PI88491,IV
PI88499,IV
PI88793,IV
PI88811,IV
PI88813,IV
PI88814,IV
PI88816,IV
PI89010,IV
PI89074,IV
PI89128,IV
PI89471,IV
PI89769,IV
PI89772,IV
PI90138,IV
PI90208,IV
PI90220,IV
PI90221,IV
PI90233,IV
PI90241,IV
PI90245,IV
PI90249,IV
PI90256,IV
PI90305,IV
PI90354,IV
PI90369,IV
PI90401,IV
PI90402,IV
PI90490,IV
PI90563,IV
PI90760,IV
PI90763,IV
PI91073,IV
PI91082,IV
PI91103,IV
PI91133,IV
PI91163,IV
PI91166,IV
PI91178,IV
PI91346,IV
PI91679,IV
PI91684,IV
PI91702,IV
PI91719,IV
PI91734,IV
PI92463,IV
PI92557,IV
PI92604,IV
PI92636,IV
PI92651,IV
PI92689,IV
PI92713,IV
PI93055,IV
PI95769,IV
PI95801,IV
PI95853,IV
PI95887,IV
PI96093,IV
PI96118,IV
PI96280,IV
PI96333,IV
PI96550,IV
PI96783,IV
PI96808,IV
PI96978,IV
PI96984,IV
PI97038,IV
PI97155,IV
PI97220,IV
PI97222,IV
PI97225,IV
PI97235,IV
PI103080,IV
PI103091,IV
PI103415,IV
PI105579,IV
PI124871,IV
PI153321,IV
PI157395,IV
PI157396,IV
PI157398,IV
PI157401,IV
PI157402,IV
PI157404,IV
PI157405,IV
PI157408,IV
PI157409,IV
PI157410,IV
PI157414,IV
PI157417,IV
PI157419,IV
PI157424,IV
PI157428,IV
PI157431,IV
PI157434,IV
PI157435,IV
PI157436,IV
PI157437,IV
PI157438,IV
PI157439,IV
PI157441,IV
PI157442,IV
PI157445,IV
PI157446,IV
PI157447,IV
PI157448,IV
PI157449,IV
PI157450,IV
PI157452,IV
PI157453,IV
PI157454,IV
PI157456,IV
PI157458,IV
PI157459,IV
PI157460,IV
PI157462,IV
PI157468,IV
PI157471,IV
PI157472,IV
PI157474,IV
PI157477,IV
PI157482,IV
PI157483,IV
PI157485,IV
PI157490,IV
PI157492,IV
PI158765,IV
PI167277,IV
PI170380,IV
PI171427,IV
PI171428,IV
PI171429,IV
PI171431,IV
PI171432,IV
PI171433,IV
PI171434,IV
PI171454,IV
PI171652,IV
PI172901,IV
PI173995,IV
PI179826,IV
PI181539,IV
PI181550,IV
PI181551,IV
PI181555,IV
PI181557,IV
PI187150,IV
PI189926,IV
PI196155,IV
PI196167,IV
PI196170,IV
PI196171,IV
PI196172,IV
PI200460,IV
PI200463,IV
PI200470,IV
PI200495,IV
PI200501,IV
PI200504,IV
PI200517,IV
PI200518,IV
PI200519,IV
PI200522,IV
PI200536,IV
PI200541,IV
PI200545,IV
PI205088,IV
PI205089,IV
PI209332,IV
PI209335,IV
PI219782,IV
PI219783,IV
PI219787,IV
PI224271,IV
PI226591,IV
PI227320,IV
PI229312,IV
PI229313,IV
PI229314,IV
PI229316,IV
PI229317,IV
PI229319,IV
PI229325,IV
PI229326,IV
PI229327,IV
PI229334,IV
PI229340,IV
PI229341,IV
PI229342,IV
PI229343,IV
PI229344,IV
PI229349,IV
PI229352,IV
PI229353,IV
PI229356,IV
PI229357,IV
PI229359,IV
PI229360,IV
PI229361,IV
PI229362,IV
PI235335,IV
PI235340,IV
PI235344,IV
PI235346,IV
PI235347,IV
PI238926,IV
PI238928,IV
PI243514,IV
PI243515,IV
PI243516,IV
PI243518,IV
PI243519,IV
PI243520,IV
PI243521,IV
PI243522,IV
PI243523,IV
PI243524,IV
PI243525,IV
PI243527,IV
PI243528,IV
PI243529,IV
PI243530,IV
PI243531,IV
PI243533,IV
PI243535,IV
PI243536,IV
PI243538,IV
PI243540,IV
PI243541,IV
PI243543,IV
PI243544,IV
PI243545,IV
PI243546,IV
PI243548,IV
PI243549,IV
PI243551,IV
PI246365,IV
PI246366,IV
PI246367,IV
PI246368,IV
PI246369,IV
PI248402,IV
PI248511,IV
PI248513,IV
PI248514,IV
PI248515,IV
PI253654,IV
PI253655,IV
PI253659,IV
PI253663,IV
PI262181,IV
PI264555,IV
PI273484,IV
PI274205,IV
PI274207,IV
PI274208,IV
PI274209,IV
PI274210,IV
PI274211,IV
PI274212,IV
PI274420,IV
PI274421,IV
PI274423,IV
PI283330,IV
PI304218,IV
PI319532,IV
PI323555,IV
PI323556,IV
PI339732,IV
PI339734,IV
PI339736,IV
PI339870,IV
PI339981,IV
PI339983,IV
PI339984,IV
PI339987,IV
PI339990,IV
PI339994,IV
PI339996,IV
PI339997,IV
PI340002,IV
PI340010,IV
PI340012,IV
PI340015,IV
PI340020,IV
PI340027,IV
PI340034,IV
PI340035,IV
PI340036,IV
PI340037,IV
PI340039,IV
PI340040,IV
PI340042,IV
PI340046,IV
PI340047,IV
PI340048,IV
PI340049,IV
PI340054,IV
PI342004,IV
PI342005,IV
PI346307,IV
PI346308,IV
PI355067,IV
PI355068,IV
PI355069,IV
PI355070,IV
PI360836,IV
PI360838,IV
PI360842,IV
PI360845,IV
PI360846,IV
PI360847,IV
PI360848,IV
PI361103,IV
PI366120,IV
PI366121,IV
PI366122,IV
PI366123,IV
PI371611,IV
PI377574,IV
PI378692,IV
PI378702,IV
PI379556,IV
PI379560,IV
PI385942,IV
PI393540,IV
PI398181,IV
PI398182,IV
PI398185,IV
PI398188,IV
PI398190,IV
PI398191,IV
PI398197,IV
